"Year","Year_num","Location","Parameter","Time","Group","Manip1","Manip2","Metric","Value"
1985-01-01,1985,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",22069.583
1986-01-01,1986,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",22000.242
1987-01-01,1987,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",23981.211
1988-01-01,1988,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",25228.537
1989-01-01,1989,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27221.831
1990-01-01,1990,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28471.524
1991-01-01,1991,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28427.613
1992-01-01,1992,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28574.217
1993-01-01,1993,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28706.166
1994-01-01,1994,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28899.458
1995-01-01,1995,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29648.562
1996-01-01,1996,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",30202.446
1997-01-01,1997,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",30828.876
1998-01-01,1998,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",32567.109
1999-01-01,1999,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",32329.219
2000-01-01,2000,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",33938.847
2001-01-01,2001,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",34128.634
2002-01-01,2002,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",34120.786
2003-01-01,2003,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",35734.597
2004-01-01,2004,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",35750.097
2005-01-01,2005,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",35989.899
2006-01-01,2006,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",37337.942
2007-01-01,2007,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",38301.464
2008-01-01,2008,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",37214.7
2009-01-01,2009,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",36276.318
2010-01-01,2010,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",34766.593
2011-01-01,2011,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",34069.938
2012-01-01,2012,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",32396.722
2013-01-01,2013,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",30831.29
2014-01-01,2014,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29140.515
2015-01-01,2015,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29490.172
2016-01-01,2016,"Greece","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29155.79
1965-01-01,1965,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",7586.389
1966-01-01,1966,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",8044.507
1967-01-01,1967,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",9294.567
1968-01-01,1968,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",9837.453
1969-01-01,1969,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",11328.729
1970-01-01,1970,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",11946.395
1971-01-01,1971,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",12406.658
1972-01-01,1972,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",13878.734
1973-01-01,1973,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",14165.943
1974-01-01,1974,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",14233.72
1975-01-01,1975,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",13097.432
1976-01-01,1976,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",15046.457
1977-01-01,1977,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",15751.636
1978-01-01,1978,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",15849.111
1979-01-01,1979,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",15752.836
1980-01-01,1980,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",15690.249
1981-01-01,1981,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",16373.529
1982-01-01,1982,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",17665.144
1983-01-01,1983,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",18454.03
1984-01-01,1984,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",18637.245
1985-01-01,1985,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",19059.627
1986-01-01,1986,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",19652.134
1987-01-01,1987,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",21229.552
1988-01-01,1988,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",24050.582
1989-01-01,1989,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",25302.773
1990-01-01,1990,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",24329.215
1991-01-01,1991,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",24894.727
1992-01-01,1992,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",28973.388
1993-01-01,1993,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",31292.562
1994-01-01,1994,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",28015.483
1995-01-01,1995,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",29697.673
1996-01-01,1996,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",29193.505
1997-01-01,1997,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",28998.906
1998-01-01,1998,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",29021.936
1999-01-01,1999,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",28920.846
2000-01-01,2000,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",29893.327
2001-01-01,2001,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",37422.389
2002-01-01,2002,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",36322.371
2003-01-01,2003,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",37383.709
2004-01-01,2004,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",41738.612
2005-01-01,2005,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",39895.196
2006-01-01,2006,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",42010.045
2007-01-01,2007,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",44446.534
2008-01-01,2008,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",41100.428
2009-01-01,2009,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",44600.457
2010-01-01,2010,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",46123.464
2011-01-01,2011,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",47013.907
2012-01-01,2012,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",44925.87
2013-01-01,2013,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",45873.016
2014-01-01,2014,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",44528.544
2015-01-01,2015,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",45446.696
2016-01-01,2016,"Hong Kong","Primary_Energy_Consumption",1965,"0 0 0 4 0","Absolute","Population","Energy_per_Capita",46266.675
1965-01-01,1965,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",18184.83
1966-01-01,1966,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",18362.684
1967-01-01,1967,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",17451.39
1968-01-01,1968,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",18035.66
1969-01-01,1969,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",19239.594
1970-01-01,1970,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",20656.348
1971-01-01,1971,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",21259.605
1972-01-01,1972,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",21890.643
1973-01-01,1973,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",23640.676
1974-01-01,1974,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",24292.51
1975-01-01,1975,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",25616.724
1976-01-01,1976,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27235.502
1977-01-01,1977,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28479.316
1978-01-01,1978,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",30300.362
1979-01-01,1979,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29884.691
1980-01-01,1980,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29924.678
1981-01-01,1981,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29640.29
1982-01-01,1982,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29858.67
1983-01-01,1983,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29422.888
1984-01-01,1984,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",30348.009
1985-01-01,1985,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",31420.822
1986-01-01,1986,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",31394.347
1987-01-01,1987,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",32873.202
1988-01-01,1988,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",32184.938
1989-01-01,1989,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",31437.903
1990-01-01,1990,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",31162.302
1991-01-01,1991,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29158.17
1992-01-01,1992,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27487.208
1993-01-01,1993,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27097.071
1994-01-01,1994,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27455.748
1995-01-01,1995,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27658.717
1996-01-01,1996,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28242.89
1997-01-01,1997,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27504.733
1998-01-01,1998,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27863.284
1999-01-01,1999,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27998.955
2000-01-01,2000,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27173.098
2001-01-01,2001,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28058.945
2002-01-01,2002,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27742.159
2003-01-01,2003,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28056.679
2004-01-01,2004,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",28342.473
2005-01-01,2005,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",30375.267
2006-01-01,2006,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",30048.52
2007-01-01,2007,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29751.796
2008-01-01,2008,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",29466.625
2009-01-01,2009,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27146.586
2010-01-01,2010,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27843.182
2011-01-01,2011,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",27742.56
2012-01-01,2012,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",25869.722
2013-01-01,2013,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",24692.475
2014-01-01,2014,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",24863.893
2015-01-01,2015,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",26208.499
2016-01-01,2016,"Hungary","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",26744.196
1965-01-01,1965,"Iceland","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",38409.059
1966-01-01,1966,"Iceland","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",39738.349
1967-01-01,1967,"Iceland","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",38899.737
1968-01-01,1968,"Iceland","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",40554.609
1969-01-01,1969,"Iceland","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",39811.32
1970-01-01,1970,"Iceland","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",47262.854
1971-01-01,1971,"Iceland","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",50695.383
1972-01-01,1972,"Iceland","Primary_Energy_Consumption",1965,"0 2 0 0 0","Absolute","Population","Energy_per_Capita",54297.175
